"id_unidade";"unidade";"natureza_despesa";"valor";
"11022";"III SEMINÁRIO REGIONAL SOBRE ATENDIMENTO EDUCACIONAL HOSPITALAR E III FÓRUM SOBRE ATENDIMENTO EDUCACIONAL HOSPITALAR E DOMICILIAR DO RN";"PASSAGENS";"R$           757,11";
"11022";"III SEMINÁRIO REGIONAL SOBRE ATENDIMENTO EDUCACIONAL HOSPITALAR E III FÓRUM SOBRE ATENDIMENTO EDUCACIONAL HOSPITALAR E DOMICILIAR DO RN";"SERV. PESSOA JURÍDICA";"R$           185,92";
"11056";"III SIC - SEMANA DE INFORMÁTICA DO CERES - EMPREENDEDORISMO, EDUCAÇÃO E TECNOLOGIA: AVANÇOS E DESAFIOS NO NORDESTE BRASILEIRO";"CUSTEIO";"R$         3.632,42";
"11056";"III SIC - SEMANA DE INFORMÁTICA DO CERES - EMPREENDEDORISMO, EDUCAÇÃO E TECNOLOGIA: AVANÇOS E DESAFIOS NO NORDESTE BRASILEIRO";"DIÁRIAS";"R$             0,00";
"11056";"III SIC - SEMANA DE INFORMÁTICA DO CERES - EMPREENDEDORISMO, EDUCAÇÃO E TECNOLOGIA: AVANÇOS E DESAFIOS NO NORDESTE BRASILEIRO";"SERV. PESSOA FÍSICA";"R$             0,00";
"8979";"II JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO (EV368-2014)";"CUSTEIO";"R$        37.313,66";
"8979";"II JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO (EV368-2014)";"DIÁRIAS";"R$             0,00";
"8979";"II JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO (EV368-2014)";"EQUIP. MATERIAL PERMANENTE";"R$           760,00";
"8979";"II JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO (EV368-2014)";"MAT. CONSUMO";"R$         3.590,10";
"8979";"II JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO (EV368-2014)";"PASSAGENS";"R$             0,00";
"8979";"II JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO (EV368-2014)";"SERV. PESSOA FÍSICA";"R$         2.450,00";
"8979";"II JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO (EV368-2014)";"SERV. PESSOA JURÍDICA";"R$        11.041,90";
"8506";"II JORNADA REGIONAL DE ENFERMAGEM: A EXTENSÃO UNIVERSITÁRIA COMO FERRAMENTA DE INCLUSÃO E CONSTRUÇÃO DA CIDADANIA NA REGIÃO DO TRAIRI";"CUSTEIO";"R$        14.817,23";
"8506";"II JORNADA REGIONAL DE ENFERMAGEM: A EXTENSÃO UNIVERSITÁRIA COMO FERRAMENTA DE INCLUSÃO E CONSTRUÇÃO DA CIDADANIA NA REGIÃO DO TRAIRI";"DIÁRIAS";"R$             0,00";
"7948";"II MOSTRA INTERNACIONAL DE VIOLÃO DA UFRN";"CUSTEIO";"R$         1.861,24";
"7948";"II MOSTRA INTERNACIONAL DE VIOLÃO DA UFRN";"SERV. PESSOA JURÍDICA";"R$           840,50";
"8978";"II NEUROAÇÃO: DIVULGANDO A NEUROCIÊNCIA NAS ESCOLAS DO ENSINO MÉDIO DA REDE PÚBLICA DE SANTA CRUZ/RN (EV414-2014)";"CUSTEIO";"R$         5.000,00";
"8978";"II NEUROAÇÃO: DIVULGANDO A NEUROCIÊNCIA NAS ESCOLAS DO ENSINO MÉDIO DA REDE PÚBLICA DE SANTA CRUZ/RN (EV414-2014)";"DIÁRIAS";"R$             0,00";
"8978";"II NEUROAÇÃO: DIVULGANDO A NEUROCIÊNCIA NAS ESCOLAS DO ENSINO MÉDIO DA REDE PÚBLICA DE SANTA CRUZ/RN (EV414-2014)";"MAT. CONSUMO";"R$           771,58";
"8978";"II NEUROAÇÃO: DIVULGANDO A NEUROCIÊNCIA NAS ESCOLAS DO ENSINO MÉDIO DA REDE PÚBLICA DE SANTA CRUZ/RN (EV414-2014)";"SERV. PESSOA FÍSICA";"R$             0,00";
"8978";"II NEUROAÇÃO: DIVULGANDO A NEUROCIÊNCIA NAS ESCOLAS DO ENSINO MÉDIO DA REDE PÚBLICA DE SANTA CRUZ/RN (EV414-2014)";"SERV. PESSOA JURÍDICA";"R$         2.702,80";
"8971";"II OFICINA DE CORDAS DA UFRN (EV406-2014)";"CUSTEIO";"R$         5.000,00";
"8971";"II OFICINA DE CORDAS DA UFRN (EV406-2014)";"SERV. PESSOA JURÍDICA";"R$         1.130,90";
"7943";"II SEMAGRÀRIA - SEMANA DAS CIÊNCIAS AGRÁRIAS";"CUSTEIO";"R$         1.500,00";
"8495";"II SEMANA DE AQUICULTURA DA EAJ";"CUSTEIO";"R$         8.975,06";
"8495";"II SEMANA DE AQUICULTURA DA EAJ";"DIÁRIAS";"R$             0,00";
"8495";"II SEMANA DE AQUICULTURA DA EAJ";"DIV.EXERCÍCIOS ANTERIORES";"R$           884,00";
"8495";"II SEMANA DE AQUICULTURA DA EAJ";"MAT. CONSUMO";"R$         2.353,58";
"8495";"II SEMANA DE AQUICULTURA DA EAJ";"PASSAGENS";"R$         1.768,00";
"8495";"II SEMANA DE AQUICULTURA DA EAJ";"SERV. PESSOA JURÍDICA";"R$         4.469,75";
"9725";"II SEMINÁRIO BRASILEIRO DE GESTÃO INTEGRADA DE RESÍDUOS - SEMBRAGIRES 2015 ";"CUSTEIO";"R$         7.337,21";
"9725";"II SEMINÁRIO BRASILEIRO DE GESTÃO INTEGRADA DE RESÍDUOS - SEMBRAGIRES 2015 ";"DIÁRIAS";"R$           283,95";
"9725";"II SEMINÁRIO BRASILEIRO DE GESTÃO INTEGRADA DE RESÍDUOS - SEMBRAGIRES 2015 ";"PASSAGENS";"R$             0,00";
"9725";"II SEMINÁRIO BRASILEIRO DE GESTÃO INTEGRADA DE RESÍDUOS - SEMBRAGIRES 2015 ";"SERV. PESSOA JURÍDICA";"R$         4.243,32";
"6917";"II SEMINÁRIO DE ENSINO - PESQUISA  EXTENSÃO/HUO/UFRN ";"CUSTEIO";"R$         2.000,00";
"10071";"II SIMPÓSIO DE POLÍTICAS PÚBLICAS DE ALIMENTAÇÃO E NUTRIÇÃO DA FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI: COMIDA DE VERDADE DO CAMPO À MESA";"CUSTEIO";"R$         1.604,39";
"10071";"II SIMPÓSIO DE POLÍTICAS PÚBLICAS DE ALIMENTAÇÃO E NUTRIÇÃO DA FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI: COMIDA DE VERDADE DO CAMPO À MESA";"MAT. CONSUMO";"R$            43,50";
"10071";"II SIMPÓSIO DE POLÍTICAS PÚBLICAS DE ALIMENTAÇÃO E NUTRIÇÃO DA FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI: COMIDA DE VERDADE DO CAMPO À MESA";"PASSAGENS";"R$         1.334,52";
"10071";"II SIMPÓSIO DE POLÍTICAS PÚBLICAS DE ALIMENTAÇÃO E NUTRIÇÃO DA FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI: COMIDA DE VERDADE DO CAMPO À MESA";"SERV. PESSOA JURÍDICA";"R$             0,00";
"10664";"II SIMPÓSIO ENGENHANDO AÇÕES DE GESTÃO, INOVAÇÃO E TECNOLOGIA SOCIAIS (II SEAGITS)";"CUSTEIO";"R$         3.595,10";
"10664";"II SIMPÓSIO ENGENHANDO AÇÕES DE GESTÃO, INOVAÇÃO E TECNOLOGIA SOCIAIS (II SEAGITS)";"SERV. PESSOA FÍSICA";"R$             0,00";
"10653";"I-JAZZ: INTERCÂMBIO ARTÍSTICO & CULTURAL ENTRE PROFESSORES UNIVERSITÁRIOS DE JAZZ (BRA-USA)";"CUSTEIO";"R$         4.089,00";
"10653";"I-JAZZ: INTERCÂMBIO ARTÍSTICO & CULTURAL ENTRE PROFESSORES UNIVERSITÁRIOS DE JAZZ (BRA-USA)";"PASSAGENS";"R$         3.333,63";
"10653";"I-JAZZ: INTERCÂMBIO ARTÍSTICO & CULTURAL ENTRE PROFESSORES UNIVERSITÁRIOS DE JAZZ (BRA-USA)";"SERV. PESSOA JURÍDICA";"R$           755,37";
"7019";"I JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO";"CUSTEIO";"R$         1.571,90";
"7019";"I JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO";"MAT. CONSUMO";"R$           541,42";
"7019";"I JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO";"PASSAGENS";"R$           673,76";
"7077";"I JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO/RECURSOS PROPRIOS";"CUSTEIO";"R$        10.279,12";
"7077";"I JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO/RECURSOS PROPRIOS";"EQUIP. MATERIAL PERMANENTE";"R$         6.263,70";
"7077";"I JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO/RECURSOS PROPRIOS";"MAT. CONSUMO";"R$         1.090,66";
"7077";"I JORNADA NORDESTINA DE ALIMENTAÇÃO E NUTRIÇÃO/RECURSOS PROPRIOS";"PASSAGENS";"R$         1.321,12";
"7020";"I JORNADA REGIONAL DE ENFERMAGEM: CIÊNCIA E (CON) CIÊNCIA: A FORMAÇÃO DO ENFERMEIRO PAUTADO NA TRÍADE ENSINO-PESQUISA-EXTENSÃO SOB A PERSPECTIVA DO CONHECIMENTO E CONTRIBUIÇÃO SOCIAL";"CUSTEIO";"R$         3.003,99";
"7020";"I JORNADA REGIONAL DE ENFERMAGEM: CIÊNCIA E (CON) CIÊNCIA: A FORMAÇÃO DO ENFERMEIRO PAUTADO NA TRÍADE ENSINO-PESQUISA-EXTENSÃO SOB A PERSPECTIVA DO CONHECIMENTO E CONTRIBUIÇÃO SOCIAL";"SERV. PESSOA JURÍDICA";"R$         2.996,01";
"10612";"IMD NETTALKS";"CUSTEIO";"R$         8.400,00";
"6914";"I MOSTRA INTERNACIONAL DE VIOLÃO DA EMUFRN";"CUSTEIO";"R$         3.160,73";
"6914";"I MOSTRA INTERNACIONAL DE VIOLÃO DA EMUFRN";"PASSAGENS";"R$             0,00";
"8866";"I MOSTRA PET: EXPANDINDO CONHECIMENTOS, CONSTRUINDO DIÁLOGOS";"CUSTEIO";"R$         4.000,00";
"8866";"I MOSTRA PET: EXPANDINDO CONHECIMENTOS, CONSTRUINDO DIÁLOGOS";"MAT. CONSUMO";"R$           855,00";
"8866";"I MOSTRA PET: EXPANDINDO CONHECIMENTOS, CONSTRUINDO DIÁLOGOS";"SERV. PESSOA JURÍDICA";"R$         2.003,55";
"7405";"IMPLANTAÇÃO DE BIODIGESTOR ALTERNATIVO EM ASSENTAMENTO RURAL DA REGIÃO DO MATO GRANDE-RN";"CUSTEIO";"R$         1.000,00";
"9401";"IMPLANTAÇÃO DE HORTA AGRÍCOLA (2015)";"CUSTEIO";"R$        20.017,16";
"9401";"IMPLANTAÇÃO DE HORTA AGRÍCOLA (2015)";"EQUIP. MATERIAL PERMANENTE";"R$         5.408,00";
"9401";"IMPLANTAÇÃO DE HORTA AGRÍCOLA (2015)";"MAT. CONSUMO";"R$        13.835,34";
"10961";"IMPLANTAÇÃO DE METODOLOGIAS ATIVAS DE ENSINO E AVALIAÇÃO DE APRENDIZAGEM EM DISCIPLINAS DOS CURSOS DE FARMÁCIA E ENGENHARIA DE ALIMENTOS";"CUSTEIO";"R$        20.024,00";
"10961";"IMPLANTAÇÃO DE METODOLOGIAS ATIVAS DE ENSINO E AVALIAÇÃO DE APRENDIZAGEM EM DISCIPLINAS DOS CURSOS DE FARMÁCIA E ENGENHARIA DE ALIMENTOS";"EQUIP. MATERIAL PERMANENTE";"R$        19.920,00";
"10961";"IMPLANTAÇÃO DE METODOLOGIAS ATIVAS DE ENSINO E AVALIAÇÃO DE APRENDIZAGEM EM DISCIPLINAS DOS CURSOS DE FARMÁCIA E ENGENHARIA DE ALIMENTOS";"MAT. CONSUMO";"R$            42,00";
"7402";"IMPLANTAÇÃO DE SISTEMAS AGROFLORESTAIS EM ÁREAS DE ASSENTAMENTO DE REFORMA AGRÁRIA DA REGIÃO DO MATO GRANDE (SEMIÁRIDO) DO RN.";"CUSTEIO";"R$         2.000,00";
"6685";"IMPLANTAÇÃO DE UM SISTEMA AGROFLORESTAL NA VILA ASSIS CHATEAUBRIAND EM TOUROS-RN";"CUSTEIO";"R$         5.934,00";
"9434";"IMPLANTAÇÃO DO LABORATÓRIO DE SENSIBILIDADE (2015)";"CUSTEIO";"R$        38.492,89";
"9434";"IMPLANTAÇÃO DO LABORATÓRIO DE SENSIBILIDADE (2015)";"MAT. CONSUMO";"R$         1.317,07";
"7389";"IMPLANTAÇÃO DO SERVIÇO DE HEMOVIGILÂNCIA NA MATERNIDADE ESCOLA JANUÁRIO CICCO";"CUSTEIO";"R$         2.000,00";
"6470";"IMPLANTAÇÃO DO SISTEMA DE INFORMAÇÃO GEOGRÁFICA TERRAVIEW E TERRASIG EM MUNICÍPIOS DA REGIÃO DO MATO GRANDE NO RIO GRANDE DO NORTE: UM SUBSÍDIO A GESTÃO E AO PLANEJAMENTO AMBIENTAL MUNICIPAL.";"AUX. FINANCEIRO ESTUDANTE";"R$         6.720,00";
"6470";"IMPLANTAÇÃO DO SISTEMA DE INFORMAÇÃO GEOGRÁFICA TERRAVIEW E TERRASIG EM MUNICÍPIOS DA REGIÃO DO MATO GRANDE NO RIO GRANDE DO NORTE: UM SUBSÍDIO A GESTÃO E AO PLANEJAMENTO AMBIENTAL MUNICIPAL.";"CAPITAL";"R$        19.250,00";
"6470";"IMPLANTAÇÃO DO SISTEMA DE INFORMAÇÃO GEOGRÁFICA TERRAVIEW E TERRASIG EM MUNICÍPIOS DA REGIÃO DO MATO GRANDE NO RIO GRANDE DO NORTE: UM SUBSÍDIO A GESTÃO E AO PLANEJAMENTO AMBIENTAL MUNICIPAL.";"CUSTEIO";"R$        78.405,53";
"6470";"IMPLANTAÇÃO DO SISTEMA DE INFORMAÇÃO GEOGRÁFICA TERRAVIEW E TERRASIG EM MUNICÍPIOS DA REGIÃO DO MATO GRANDE NO RIO GRANDE DO NORTE: UM SUBSÍDIO A GESTÃO E AO PLANEJAMENTO AMBIENTAL MUNICIPAL.";"DIÁRIAS";"R$         5.517,84";
"6470";"IMPLANTAÇÃO DO SISTEMA DE INFORMAÇÃO GEOGRÁFICA TERRAVIEW E TERRASIG EM MUNICÍPIOS DA REGIÃO DO MATO GRANDE NO RIO GRANDE DO NORTE: UM SUBSÍDIO A GESTÃO E AO PLANEJAMENTO AMBIENTAL MUNICIPAL.";"EQUIP. MATERIAL PERMANENTE";"R$        19.239,98";
"6470";"IMPLANTAÇÃO DO SISTEMA DE INFORMAÇÃO GEOGRÁFICA TERRAVIEW E TERRASIG EM MUNICÍPIOS DA REGIÃO DO MATO GRANDE NO RIO GRANDE DO NORTE: UM SUBSÍDIO A GESTÃO E AO PLANEJAMENTO AMBIENTAL MUNICIPAL.";"MAT. CONSUMO";"R$        16.339,71";
"6470";"IMPLANTAÇÃO DO SISTEMA DE INFORMAÇÃO GEOGRÁFICA TERRAVIEW E TERRASIG EM MUNICÍPIOS DA REGIÃO DO MATO GRANDE NO RIO GRANDE DO NORTE: UM SUBSÍDIO A GESTÃO E AO PLANEJAMENTO AMBIENTAL MUNICIPAL.";"SERV. PESSOA FÍSICA";"R$         6.814,50";
"6470";"IMPLANTAÇÃO DO SISTEMA DE INFORMAÇÃO GEOGRÁFICA TERRAVIEW E TERRASIG EM MUNICÍPIOS DA REGIÃO DO MATO GRANDE NO RIO GRANDE DO NORTE: UM SUBSÍDIO A GESTÃO E AO PLANEJAMENTO AMBIENTAL MUNICIPAL.";"SERV. PESSOA JURÍDICA";"R$        39.567,84";
"9298";"IMPLANTAÇÃO E CONSOLIDAÇÃO DO MASTERCLASS INTERNACIONAL EM FÍSICA DE PARTÍCULAS NA UFRN: DESENVOLVIMENTO DE ATIVIDADES DE ENSINO PARA ALUNOS E PROFESSORES DO ENSINO MÉDIO ATRAVÉS DA ANÁLISE DE DADOS R";"CUSTEIO";"R$         3.145,05";
"9298";"IMPLANTAÇÃO E CONSOLIDAÇÃO DO MASTERCLASS INTERNACIONAL EM FÍSICA DE PARTÍCULAS NA UFRN: DESENVOLVIMENTO DE ATIVIDADES DE ENSINO PARA ALUNOS E PROFESSORES DO ENSINO MÉDIO ATRAVÉS DA ANÁLISE DE DADOS R";"MAT. CONSUMO";"R$            24,00";
"8689";"IMPLEMENTAÇÃO DE AÇÕES SOBRE SEGURANÇA ALIMENTAR NA COMERCIALIZAÇÃO DOS PRODUTOS HORTIGRANJEIROS DA CENTRAL DE ABASTECIMENTO DO RIO GRANDE DO NORTE- CEASA/RN";"CUSTEIO";"R$         9.263,14";
"8689";"IMPLEMENTAÇÃO DE AÇÕES SOBRE SEGURANÇA ALIMENTAR NA COMERCIALIZAÇÃO DOS PRODUTOS HORTIGRANJEIROS DA CENTRAL DE ABASTECIMENTO DO RIO GRANDE DO NORTE- CEASA/RN";"DIÁRIAS";"R$             0,00";
"8689";"IMPLEMENTAÇÃO DE AÇÕES SOBRE SEGURANÇA ALIMENTAR NA COMERCIALIZAÇÃO DOS PRODUTOS HORTIGRANJEIROS DA CENTRAL DE ABASTECIMENTO DO RIO GRANDE DO NORTE- CEASA/RN";"EQUIP. MATERIAL PERMANENTE";"R$         7.820,00";
"8689";"IMPLEMENTAÇÃO DE AÇÕES SOBRE SEGURANÇA ALIMENTAR NA COMERCIALIZAÇÃO DOS PRODUTOS HORTIGRANJEIROS DA CENTRAL DE ABASTECIMENTO DO RIO GRANDE DO NORTE- CEASA/RN";"MAT. CONSUMO";"R$           730,00";
"11034";"IMPLEMENTAÇÃO DE AÇÕES VOLTADAS PARA CONSERVAÇÃO DE ENERGIA E VIGILÂNCIA";"CUSTEIO";"R$     1.064.576,00";
"11034";"IMPLEMENTAÇÃO DE AÇÕES VOLTADAS PARA CONSERVAÇÃO DE ENERGIA E VIGILÂNCIA";"MAT. CONSUMO";"R$             7,56";
"11034";"IMPLEMENTAÇÃO DE AÇÕES VOLTADAS PARA CONSERVAÇÃO DE ENERGIA E VIGILÂNCIA";"SERV. PESSOA JURÍDICA";"R$       417.415,62";
"9315";"IMPLEMENTAÇÃO DE BOAS PRÁTICAS AGROPECUÁRIAS NA PRODUÇÃO DE LEITE COM FOCO NO DESENVOLVIMENTO SUSTENTÁVEL EM UNIDADES DE BASE FAMILIAR NO LITORAL - AGRESTE DO RIO GRANDE DO NORTE (2015)";"CUSTEIO";"R$         3.103,22";
"9315";"IMPLEMENTAÇÃO DE BOAS PRÁTICAS AGROPECUÁRIAS NA PRODUÇÃO DE LEITE COM FOCO NO DESENVOLVIMENTO SUSTENTÁVEL EM UNIDADES DE BASE FAMILIAR NO LITORAL - AGRESTE DO RIO GRANDE DO NORTE (2015)";"EQUIP. MATERIAL PERMANENTE";"R$         2.782,00";
"9315";"IMPLEMENTAÇÃO DE BOAS PRÁTICAS AGROPECUÁRIAS NA PRODUÇÃO DE LEITE COM FOCO NO DESENVOLVIMENTO SUSTENTÁVEL EM UNIDADES DE BASE FAMILIAR NO LITORAL - AGRESTE DO RIO GRANDE DO NORTE (2015)";"SERV. PESSOA FÍSICA";"R$             0,00";
"5633";"IMPLEMENTAÇÃO DE LABORATÓRIOS PEDAGÓGICOS - UAB";"CUSTEIO";"R$       245.223,33";
"5633";"IMPLEMENTAÇÃO DE LABORATÓRIOS PEDAGÓGICOS - UAB";"MAT. CONSUMO";"R$       171.330,01";
"10356";"IMPLEMENTAÇÃO DE METODOLOGIAS ATIVAS NA PERSPECTIVA INTERDISCIPLINAR DO CURSO DE FONOAUDIOLOGIA";"CUSTEIO";"R$         9.000,00";
"10356";"IMPLEMENTAÇÃO DE METODOLOGIAS ATIVAS NA PERSPECTIVA INTERDISCIPLINAR DO CURSO DE FONOAUDIOLOGIA";"EQUIP. MATERIAL PERMANENTE";"R$         8.060,00";
"10650";"IMPRO CESSO: DIÁLOGOS DRAMATÚRGICOS EM IMPROVISAÇÃO 3ª. RESIDÊNCIA DIALÓGICO-PERFORMÁTICA: POESIA E PERFUME";"CUSTEIO";"R$         1.000,40";
"10650";"IMPRO CESSO: DIÁLOGOS DRAMATÚRGICOS EM IMPROVISAÇÃO 3ª. RESIDÊNCIA DIALÓGICO-PERFORMÁTICA: POESIA E PERFUME";"SERV. PESSOA JURÍDICA";"R$           999,60";
"10101";"INCLUIR - PROAE";"AUX. FINANCEIRO ESTUDANTE";"R$        28.400,00";
"10101";"INCLUIR - PROAE";"CUSTEIO";"R$       255.200,00";
"10197";"INCLUSÃO CIENTÍFICA DE ESCOLAS POR MEIO DE MÓBILES E PROJETOS DE BAIXO CUSTO (UMA PROPOSTA ALTERNATIVA)";"CUSTEIO";"R$         3.000,00";
"10197";"INCLUSÃO CIENTÍFICA DE ESCOLAS POR MEIO DE MÓBILES E PROJETOS DE BAIXO CUSTO (UMA PROPOSTA ALTERNATIVA)";"EQUIP. MATERIAL PERMANENTE";"R$         2.420,00";
"10197";"INCLUSÃO CIENTÍFICA DE ESCOLAS POR MEIO DE MÓBILES E PROJETOS DE BAIXO CUSTO (UMA PROPOSTA ALTERNATIVA)";"MAT. CONSUMO";"R$           354,38";
"9313";"INCLUSÃO CIENTÍFICA POR MEIO DE BRINQUEDOS E MÓBILES COM MATERIAIS DE BAIXO CUSTO (2015)";"CUSTEIO";"R$         3.147,03";
"9313";"INCLUSÃO CIENTÍFICA POR MEIO DE BRINQUEDOS E MÓBILES COM MATERIAIS DE BAIXO CUSTO (2015)";"EQUIP. MATERIAL PERMANENTE";"R$         2.219,60";
"9313";"INCLUSÃO CIENTÍFICA POR MEIO DE BRINQUEDOS E MÓBILES COM MATERIAIS DE BAIXO CUSTO (2015)";"MAT. CONSUMO";"R$           790,10";
"10363";"INCLUSÃO DE METODOLOGIAS ATIVAS NO ENSINO DE ENFERMAGEM EM CUIDADOS A SAÚDE NA ALTA COMPLEXIDADE";"CUSTEIO";"R$        13.907,48";
"10363";"INCLUSÃO DE METODOLOGIAS ATIVAS NO ENSINO DE ENFERMAGEM EM CUIDADOS A SAÚDE NA ALTA COMPLEXIDADE";"EQUIP. MATERIAL PERMANENTE";"R$         9.695,77";
"10363";"INCLUSÃO DE METODOLOGIAS ATIVAS NO ENSINO DE ENFERMAGEM EM CUIDADOS A SAÚDE NA ALTA COMPLEXIDADE";"MAT. CONSUMO";"R$         4.122,78";
"10788";"INCLUSÃO DIGITAL DE IDOSOS";"CUSTEIO";"R$         7.265,96";
"10788";"INCLUSÃO DIGITAL DE IDOSOS";"DIÁRIAS";"R$             0,00";
"9404";"INCLUSÃO: ESTRATÉGIAS E AÇÕES PARA MELHORIA DO ENSINO DA MORFOLOGIA E FISIOLOGIA HUMANA AOS PORTADORES DE NECESSIDADES ESPECIAIS (2015)";"CUSTEIO";"R$        10.525,23";
"9404";"INCLUSÃO: ESTRATÉGIAS E AÇÕES PARA MELHORIA DO ENSINO DA MORFOLOGIA E FISIOLOGIA HUMANA AOS PORTADORES DE NECESSIDADES ESPECIAIS (2015)";"EQUIP. MATERIAL PERMANENTE";"R$        11.259,05";
"9404";"INCLUSÃO: ESTRATÉGIAS E AÇÕES PARA MELHORIA DO ENSINO DA MORFOLOGIA E FISIOLOGIA HUMANA AOS PORTADORES DE NECESSIDADES ESPECIAIS (2015)";"MAT. CONSUMO";"R$           229,00";
"5575";"INCRA PROJ. PEDAGOGIA DA TERRA";"DIÁRIAS";"R$        49.383,00";
"5575";"INCRA PROJ. PEDAGOGIA DA TERRA";"MAT. CONSUMO";"R$       138.017,21";
"5575";"INCRA PROJ. PEDAGOGIA DA TERRA";"OBRIGAÇÕES PATRONAIS";"R$         3.600,00";
"5575";"INCRA PROJ. PEDAGOGIA DA TERRA";"PASSAGENS";"R$       132.000,00";
"5575";"INCRA PROJ. PEDAGOGIA DA TERRA";"SERV. PESSOA FÍSICA";"R$        18.000,00";
"5575";"INCRA PROJ. PEDAGOGIA DA TERRA";"SERV. PESSOA JURÍDICA";"R$       519.151,40";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"AUX. FINANCEIRO ESTUDANTE";"R$       337.120,00";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"AUXÍLIO FINANCEIRO A PESQUISADORES";"R$       178.560,00";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"DIÁRIAS";"R$       180.571,88";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"LOC. MÃO-DE-OBRA";"R$        51.840,00";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"MAT. CONSUMO";"R$       271.099,03";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"OBRIGAÇÕES PATRONAIS";"R$        36.672,00";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"PASSAGENS";"R$       119.160,00";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"SERV. PESSOA FÍSICA";"R$       752.451,00";
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"SERV. PESSOA JURÍDICA";"R$     1.620.220,00";
"9022";"INCRA/UFRN - LICENCIATURA EM CIÊNCIAS SOCIAIS";"AUX. FINANCEIRO ESTUDANTE";"R$       148.348,00";
"9022";"INCRA/UFRN - LICENCIATURA EM CIÊNCIAS SOCIAIS";"AUXÍLIO FINANCEIRO A PESQUISADORES";"R$        84.270,00";
"9022";"INCRA/UFRN - LICENCIATURA EM CIÊNCIAS SOCIAIS";"DIÁRIAS";"R$        20.283,56";
"9022";"INCRA/UFRN - LICENCIATURA EM CIÊNCIAS SOCIAIS";"MAT. CONSUMO";"R$        21.966,00";
"9022";"INCRA/UFRN - LICENCIATURA EM CIÊNCIAS SOCIAIS";"SERV. PESSOA FÍSICA";"R$       357.388,00";
"9022";"INCRA/UFRN - LICENCIATURA EM CIÊNCIAS SOCIAIS";"SERV. PESSOA JURÍDICA";"R$     1.366.743,20";
"9478";"INCUBADORA DE PROCESSOS ACADÊMICOS CIENTÍFICOS TECNOLÓGICOS APLICADOS";"CUSTEIO";"R$           693,00";
"11085";"INEP/UFRN - TED Nº 6327/17";"AUX. FINANCEIRO ESTUDANTE";"R$        47.200,00";
"11085";"INEP/UFRN - TED Nº 6327/17";"AUXÍLIO FINANCEIRO A PESQUISADORES";"R$       626.400,00";
"11085";"INEP/UFRN - TED Nº 6327/17";"DIÁRIAS";"R$        13.452,00";
"11085";"INEP/UFRN - TED Nº 6327/17";"MAT. CONSUMO";"R$        15.745,06";
"11085";"INEP/UFRN - TED Nº 6327/17";"PASSAGENS";"R$        70.080,00";
"11085";"INEP/UFRN - TED Nº 6327/17";"SERV. PESSOA JURÍDICA";"R$         7.000,00";
"10774";"INFORMAÇÃO, PESQUISA E EDUCAÇÃO: ORGANIZAÇÃO E MANUTENÇÃO DO ACERVO BIBLIOGRÁFICO DO MUSEU CÂMARA CASCUDO";"CUSTEIO";"R$         1.534,91";
"10774";"INFORMAÇÃO, PESQUISA E EDUCAÇÃO: ORGANIZAÇÃO E MANUTENÇÃO DO ACERVO BIBLIOGRÁFICO DO MUSEU CÂMARA CASCUDO";"MAT. CONSUMO";"R$           676,09";
"9408";"INFRAESTRUTURA BÁSICA PARA AS PRÁTICAS DAS DISCIPLINAS EXPRESSÃO VISUAL I E II (2015)";"CUSTEIO";"R$        15.026,92";
"9408";"INFRAESTRUTURA BÁSICA PARA AS PRÁTICAS DAS DISCIPLINAS EXPRESSÃO VISUAL I E II (2015)";"EQUIP. MATERIAL PERMANENTE";"R$         7.698,17";
